detalle_id,orden_id,producto_id,cantidad,precio_unitario
16785,6650,317,2,4139.7
16786,6650,486,3,1923.52
16787,6651,316,2,2102.99
16788,6651,110,2,3895.87
16789,6652,459,2,2832.2
16790,6652,68,3,2147.49
16791,6652,384,1,344.65
16792,6652,398,2,3061.39
16793,6653,428,2,552.35
16794,6653,78,1,2350.68
16795,6653,84,1,2530.84
16796,6654,497,1,2037.61
16797,6654,391,3,1011.82
16798,6654,408,1,1267.68
16799,6655,141,1,1519.61
16800,6655,388,1,3188.43
16801,6656,244,1,1675.44
16802,6656,71,2,1294.35
16803,6656,93,1,2774.78
16804,6657,228,2,2870.8
16805,6658,307,2,3718.26
16806,6659,111,1,4210.12
16807,6659,422,3,2133.83
16808,6659,245,1,2692.75
16809,6660,121,3,4153.29
16810,6660,83,3,1539.22
16811,6660,306,3,1851.66
16812,6660,470,3,2072.05
16813,6661,481,2,3003.63
16814,6661,234,1,1339.53
16815,6661,108,1,612.53
16816,6661,116,1,2193.35
16817,6662,470,3,2072.05
16818,6662,272,2,1631.43
16819,6662,97,2,3525.33
16820,6663,350,1,4350.01
16821,6663,476,2,1690.17
16822,6663,280,1,729.73
16823,6664,486,3,1923.52
16824,6664,45,3,1154.75
16825,6665,410,2,1608.92
16826,6665,395,1,896.44
16827,6665,393,3,4114.42
16828,6666,286,3,2970.23
16829,6667,392,3,1715.26
16830,6667,260,3,2799.94
16831,6667,289,3,3285.5
16832,6668,271,1,748.67
16833,6669,410,3,1608.92
16834,6670,93,2,2774.78
16835,6670,288,3,576.82
16836,6670,62,3,1595.44
16837,6671,147,3,4475.68
16838,6671,70,1,3168.17
16839,6672,131,3,1887.42
16840,6672,98,3,2661.79
16841,6672,103,3,2490.53
16842,6672,337,2,2090.96
16843,6673,97,1,3525.33
16844,6673,416,1,1947.77
16845,6673,159,2,3480.05
16846,6674,365,2,1085.61
16847,6674,51,1,1127.15
16848,6674,394,3,3605.66
16849,6674,306,1,1851.66
16850,6675,26,3,4485.84
16851,6675,425,3,1198.33
16852,6675,474,1,4173.21
16853,6676,150,2,4216.16
16854,6676,76,1,3635.22
16855,6677,444,1,1506.97
16856,6678,349,3,2697.61
16857,6679,116,1,2193.35
16858,6679,58,1,3916.02
16859,6679,193,2,3317.64
16860,6679,99,3,794.57
16861,6680,2,3,1212.8
16862,6680,337,3,2090.96
16863,6681,392,2,1715.26
16864,6681,492,2,2207.18
16865,6681,88,3,1630.24
16866,6681,157,1,89.74
16867,6682,473,2,1103.54
16868,6683,459,1,2832.2
16869,6684,467,1,426.75
16870,6685,254,3,3343.06
16871,6685,318,3,2112.93
16872,6685,416,2,1947.77
16873,6686,26,1,4485.84
16874,6687,436,3,2679.82
16875,6687,58,3,3916.02
16876,6687,292,1,1268.39
16877,6688,392,3,1715.26
16878,6688,84,3,2530.84
16879,6688,144,2,3686.77
16880,6688,149,1,2154.07
16881,6689,226,2,1903.52
16882,6690,183,1,2209.9
16883,6691,44,3,2348.44
16884,6691,47,2,4194.71
16885,6692,260,2,2799.94
16886,6692,296,2,166.08
16887,6692,183,2,2209.9
16888,6692,55,1,2242.36
16889,6693,451,3,1405.25
16890,6694,27,2,3030.0
16891,6695,152,1,593.53
16892,6695,499,2,3607.21
16893,6695,11,2,1832.5
16894,6696,31,1,1596.26
16895,6696,60,1,620.69
16896,6696,341,1,2720.45
16897,6696,444,2,1506.97
16898,6697,174,2,2301.51
16899,6697,432,2,365.61
16900,6698,13,1,765.28
16901,6699,111,2,4210.12
16902,6700,385,2,1559.23
16903,6700,276,1,725.1
16904,6700,179,3,735.89
16905,6700,242,2,3506.63
16906,6701,281,2,1515.32
16907,6701,139,3,1571.51
16908,6702,382,3,2520.54
16909,6703,411,3,4247.59
16910,6703,466,1,2977.77
16911,6703,188,2,2968.08
16912,6704,441,1,2520.14
16913,6704,25,1,2964.84
16914,6705,304,1,3908.72
16915,6705,413,3,4020.48
16916,6706,99,1,794.57
16917,6706,209,2,1652.04
16918,6707,170,1,2134.36
16919,6707,423,1,2917.66
16920,6708,306,3,1851.66
16921,6708,340,1,2069.14
16922,6709,489,3,1208.97
16923,6709,387,1,883.84
16924,6710,79,2,1385.15
16925,6711,120,1,1326.09
16926,6711,226,2,1903.52
16927,6712,197,2,2586.62
16928,6713,286,1,2970.23
16929,6713,371,3,1303.24
16930,6713,478,2,4426.93
16931,6714,443,3,533.91
16932,6714,79,1,1385.15
16933,6715,145,2,4386.96
16934,6715,435,2,1757.98
16935,6715,456,3,53.75
16936,6716,254,1,3343.06
16937,6716,193,2,3317.64
16938,6716,114,3,2879.54
16939,6717,153,2,934.32
16940,6718,461,1,821.67
16941,6718,305,1,3907.15
16942,6718,488,2,3384.94
16943,6719,116,2,2193.35
16944,6719,182,1,844.94
16945,6719,383,1,3100.45
16946,6720,82,2,3783.42
16947,6720,131,2,1887.42
16948,6720,224,3,3647.12
16949,6720,218,1,1161.86
16950,6721,210,3,50.87
16951,6721,467,2,426.75
16952,6722,38,2,2556.1
16953,6722,253,3,2052.77
16954,6722,156,1,2651.9
16955,6722,330,2,245.38
16956,6723,385,1,1559.23
16957,6723,172,1,2413.56
16958,6723,482,2,2869.91
16959,6724,355,2,3874.37
16960,6724,23,3,2321.94
16961,6725,134,2,2239.38
16962,6725,497,3,2037.61
16963,6725,76,2,3635.22
16964,6725,188,3,2968.08
16965,6726,193,2,3317.64
16966,6727,247,3,2823.16
16967,6727,43,3,1073.19
16968,6728,21,2,3835.03
16969,6728,356,3,2384.68
16970,6728,332,3,771.45
16971,6728,97,2,3525.33
16972,6729,36,2,4307.36
16973,6729,56,1,4313.07
16974,6730,179,2,735.89
16975,6731,121,3,4153.29
16976,6731,455,3,327.73
16977,6731,453,2,2643.14
16978,6732,475,1,4403.14
16979,6732,48,3,1022.62
16980,6733,144,2,3686.77
16981,6733,416,1,1947.77
16982,6733,94,1,402.05
16983,6734,12,2,2782.41
16984,6734,347,1,1905.46
16985,6734,380,3,4178.67
16986,6735,313,3,224.67
16987,6735,500,3,4429.12
16988,6735,404,2,150.04
16989,6735,32,3,2748.32
16990,6736,272,3,1631.43
16991,6737,174,3,2301.51
16992,6737,270,3,1406.93
16993,6738,457,3,538.16
16994,6738,181,1,2982.07
16995,6738,258,2,4081.88
16996,6739,165,3,3312.69
16997,6739,135,2,270.86
16998,6739,325,2,3594.36
16999,6740,295,3,1077.56
17000,6740,290,2,4327.32
17001,6740,396,2,3938.76
17002,6740,390,1,1703.55
17003,6741,376,1,4154.14
17004,6741,150,3,4216.16
17005,6741,473,3,1103.54
17006,6742,375,2,3752.59
17007,6743,197,1,2586.62
17008,6743,272,2,1631.43
17009,6744,207,3,1121.22
17010,6744,264,2,3909.98
17011,6744,131,3,1887.42
17012,6745,32,2,2748.32
17013,6745,414,3,628.83
17014,6745,355,3,3874.37
17015,6746,465,1,119.9
17016,6746,411,2,4247.59
17017,6746,247,1,2823.16
17018,6746,475,1,4403.14
17019,6747,171,3,4119.41
17020,6748,279,2,3105.03
17021,6749,268,3,4352.22
17022,6749,346,2,1523.44
17023,6749,399,2,212.66
17024,6749,474,1,4173.21
17025,6750,434,3,1134.43
17026,6751,348,1,1315.49
17027,6751,464,2,608.69
17028,6752,247,3,2823.16
17029,6752,37,3,1163.13
17030,6752,331,3,2566.44
17031,6752,366,3,57.04
17032,6753,238,1,630.17
17033,6753,173,1,2460.15
17034,6754,461,1,821.67
17035,6754,55,3,2242.36
17036,6754,11,1,1832.5
17037,6754,450,3,1383.82
17038,6755,445,2,452.87
17039,6755,314,1,4333.54
17040,6755,329,2,4276.4
17041,6756,411,3,4247.59
17042,6757,180,1,2902.02
17043,6757,232,1,4488.28
17044,6757,29,1,4140.34
17045,6757,188,3,2968.08
17046,6758,193,1,3317.64
17047,6758,40,3,4039.53
17048,6759,34,2,2302.76
17049,6760,414,1,628.83
17050,6760,209,3,1652.04
17051,6760,141,2,1519.61
17052,6761,364,3,2241.64
17053,6761,289,2,3285.5
17054,6762,337,1,2090.96
17055,6763,219,2,458.98
17056,6763,253,3,2052.77
17057,6764,199,3,3459.96
17058,6765,79,3,1385.15
17059,6765,364,3,2241.64
17060,6766,21,1,3835.03
17061,6766,37,2,1163.13
17062,6766,492,1,2207.18
17063,6767,453,1,2643.14
17064,6767,18,3,2782.15
17065,6768,15,3,4170.08
17066,6768,317,2,4139.7
17067,6768,236,2,269.43
17068,6768,52,2,952.31
17069,6769,283,2,3610.47
17070,6770,410,1,1608.92
17071,6770,358,3,2403.81
17072,6770,120,1,1326.09
17073,6770,244,2,1675.44
17074,6771,230,3,2563.86
17075,6771,177,1,4353.88
17076,6772,159,1,3480.05
17077,6772,212,1,79.23
17078,6772,475,1,4403.14
17079,6772,25,2,2964.84
17080,6773,241,3,2382.9
17081,6773,150,3,4216.16
17082,6773,27,2,3030.0
17083,6773,1,1,738.76
17084,6774,263,1,1652.98
17085,6775,190,3,2533.19
17086,6775,323,3,4036.29
17087,6776,196,3,893.1
17088,6776,381,1,1382.08
17089,6776,444,2,1506.97
17090,6776,37,1,1163.13
17091,6777,270,2,1406.93
17092,6778,416,1,1947.77
17093,6778,233,1,2609.88
17094,6779,32,1,2748.32
17095,6779,425,1,1198.33
17096,6779,11,1,1832.5
17097,6779,52,1,952.31
17098,6780,87,3,2941.9
17099,6781,287,3,1462.86
17100,6781,425,1,1198.33
17101,6781,112,2,4364.46
17102,6781,448,1,2414.09
17103,6782,63,1,2084.52
17104,6783,376,2,4154.14
17105,6784,405,3,4020.0
17106,6784,138,3,451.38
17107,6785,3,2,1677.12
17108,6786,224,2,3647.12
17109,6786,316,1,2102.99
17110,6786,266,1,493.24
17111,6786,462,1,1761.45
17112,6787,315,1,1821.28
17113,6787,157,2,89.74
17114,6787,41,1,567.39
17115,6788,287,3,1462.86
17116,6788,77,1,648.4
17117,6789,58,2,3916.02
17118,6789,291,1,4205.27
17119,6789,196,3,893.1
17120,6790,260,1,2799.94
17121,6790,324,2,1162.87
17122,6790,198,2,3383.91
17123,6791,56,2,4313.07
17124,6791,33,1,2608.33
17125,6792,417,2,4016.18
17126,6792,168,2,2465.17
17127,6793,162,1,3170.91
17128,6793,168,3,2465.17
17129,6793,19,2,4337.71
17130,6793,498,3,3532.25
17131,6794,462,1,1761.45
17132,6794,367,3,3595.46
17133,6795,469,2,2739.71
17134,6795,167,3,2209.59
17135,6796,170,3,2134.36
17136,6797,486,2,1923.52
17137,6797,177,1,4353.88
17138,6797,317,1,4139.7
17139,6797,429,2,1306.05
17140,6798,496,3,4100.09
17141,6798,129,1,3643.71
17142,6799,111,1,4210.12
17143,6799,126,1,3330.17
17144,6799,495,1,113.2
17145,6799,192,3,3715.21
17146,6800,323,2,4036.29
17147,6800,165,2,3312.69
17148,6800,148,1,3480.93
17149,6800,258,3,4081.88
17150,6801,79,1,1385.15
17151,6801,2,1,1212.8
17152,6802,47,3,4194.71
17153,6802,354,1,1353.11
17154,6802,106,1,4195.57
17155,6802,316,1,2102.99
17156,6803,399,3,212.66
17157,6804,231,2,1032.55
17158,6804,218,2,1161.86
17159,6804,426,2,3163.29
17160,6804,375,3,3752.59
17161,6805,92,3,3644.34
17162,6805,262,2,1257.33
17163,6806,256,1,2822.54
17164,6807,23,2,2321.94
17165,6808,118,2,742.94
17166,6808,17,2,218.01
17167,6808,358,2,2403.81
17168,6808,297,2,646.69
17169,6809,90,3,1745.77
17170,6809,291,1,4205.27
17171,6809,194,3,4253.49
17172,6809,17,3,218.01
17173,6810,485,3,4081.95
17174,6810,334,3,3470.41
17175,6810,160,1,456.74
17176,6810,433,3,1833.63
17177,6811,132,3,657.98
17178,6812,63,3,2084.52
17179,6812,213,2,3857.96
17180,6812,153,2,934.32
17181,6812,421,2,2576.66
17182,6813,376,2,4154.14
17183,6813,156,2,2651.9
17184,6813,466,2,2977.77
17185,6814,368,3,3608.06
17186,6814,485,3,4081.95
17187,6814,61,2,2178.52
17188,6814,126,1,3330.17
17189,6815,102,2,1816.85
17190,6815,131,3,1887.42
17191,6815,86,3,4335.87
17192,6816,326,1,455.8
17193,6816,432,3,365.61
17194,6817,395,1,896.44
17195,6817,111,2,4210.12
17196,6817,75,2,3610.17
17197,6817,480,2,443.59
17198,6818,132,3,657.98
17199,6818,388,3,3188.43
17200,6818,376,2,4154.14
17201,6819,256,2,2822.54
17202,6819,441,3,2520.14
17203,6820,220,2,3317.48
17204,6820,353,3,3425.07
17205,6820,157,2,89.74
17206,6821,97,3,3525.33
17207,6822,369,1,252.44
17208,6823,330,2,245.38
17209,6823,52,1,952.31
17210,6824,213,3,3857.96
17211,6824,168,2,2465.17
17212,6824,388,2,3188.43
17213,6824,436,1,2679.82
17214,6825,111,1,4210.12
17215,6825,70,2,3168.17
17216,6826,371,2,1303.24
17217,6826,126,2,3330.17
17218,6826,112,2,4364.46
17219,6827,68,3,2147.49
17220,6827,397,3,687.66
17221,6828,418,3,3162.18
17222,6828,187,2,365.39
17223,6828,395,2,896.44
17224,6828,248,3,938.6
17225,6829,341,1,2720.45
17226,6829,3,3,1677.12
17227,6830,58,1,3916.02
17228,6831,415,2,274.53
17229,6831,326,3,455.8
17230,6832,38,2,2556.1
17231,6832,406,3,1325.22
17232,6832,314,2,4333.54
17233,6832,40,2,4039.53
17234,6833,51,2,1127.15
17235,6834,59,1,1297.19
17236,6835,384,1,344.65
17237,6835,396,3,3938.76
17238,6835,271,2,748.67
17239,6836,109,2,177.14
17240,6836,36,1,4307.36
17241,6837,83,1,1539.22
17242,6837,281,2,1515.32
17243,6837,38,3,2556.1
17244,6838,449,2,2039.86
17245,6838,370,1,994.9
17246,6838,471,3,1761.98
17247,6838,208,1,3457.4
17248,6839,104,3,2381.72
17249,6839,460,2,1747.96
17250,6839,308,1,2771.2
17251,6839,230,2,2563.86
17252,6840,420,1,3651.38
17253,6840,381,1,1382.08
17254,6840,311,2,2083.21
17255,6840,386,1,3798.71
17256,6841,336,3,65.72
17257,6842,32,1,2748.32
17258,6843,151,1,237.73
17259,6843,114,1,2879.54
17260,6843,8,2,3324.23
17261,6844,116,3,2193.35
17262,6844,71,2,1294.35
17263,6844,385,2,1559.23
17264,6844,8,2,3324.23
17265,6845,75,2,3610.17
17266,6845,229,3,1406.29
17267,6845,330,1,245.38
17268,6846,428,3,552.35
17269,6847,196,1,893.1
17270,6847,443,1,533.91
17271,6848,415,1,274.53
17272,6848,228,3,2870.8
17273,6848,214,3,3709.4
17274,6848,378,1,741.47
17275,6849,159,1,3480.05
17276,6850,383,1,3100.45
17277,6851,174,3,2301.51
17278,6851,118,2,742.94
17279,6851,441,1,2520.14
17280,6851,306,2,1851.66
17281,6852,137,1,3232.62
17282,6853,370,3,994.9
17283,6853,459,1,2832.2
17284,6853,150,1,4216.16
17285,6853,69,2,868.42
17286,6854,375,1,3752.59
17287,6854,196,2,893.1
17288,6854,455,1,327.73
17289,6855,427,3,2067.11
17290,6855,464,3,608.69
17291,6856,212,2,79.23
17292,6857,363,3,2258.97
17293,6857,371,3,1303.24
17294,6857,69,3,868.42
17295,6858,466,1,2977.77
17296,6858,160,2,456.74
17297,6858,447,3,3419.0
17298,6859,337,1,2090.96
17299,6859,243,3,448.7
17300,6859,133,3,2798.9
17301,6860,251,1,3915.95
17302,6860,450,3,1383.82
17303,6860,173,3,2460.15
17304,6861,411,2,4247.59
17305,6861,422,2,2133.83
17306,6861,83,3,1539.22
17307,6861,334,2,3470.41
17308,6862,96,2,2743.96
17309,6862,474,2,4173.21
17310,6863,355,3,3874.37
17311,6863,152,3,593.53
17312,6863,14,2,3629.44
17313,6864,63,1,2084.52
17314,6864,11,1,1832.5
17315,6865,326,2,455.8
17316,6865,303,1,344.31
17317,6865,313,1,224.67
17318,6866,229,2,1406.29
17319,6866,270,2,1406.93
17320,6866,165,1,3312.69
17321,6866,410,3,1608.92
17322,6867,370,2,994.9
17323,6868,361,2,1205.49
17324,6868,318,1,2112.93
17325,6868,280,3,729.73
17326,6868,195,2,500.45
17327,6869,435,1,1757.98
17328,6869,402,1,1533.14
17329,6870,411,3,4247.59
17330,6870,124,1,1712.72
17331,6870,475,1,4403.14
17332,6871,336,3,65.72
17333,6871,178,2,2382.11
17334,6872,305,3,3907.15
17335,6872,172,1,2413.56
17336,6873,205,2,3809.6
17337,6873,355,2,3874.37
17338,6873,106,3,4195.57
17339,6874,55,2,2242.36
17340,6874,90,1,1745.77
17341,6875,186,2,268.43
17342,6875,272,1,1631.43
17343,6875,369,1,252.44
17344,6876,49,1,4264.68
17345,6876,378,1,741.47
17346,6877,180,3,2902.02
17347,6877,63,1,2084.52
17348,6877,252,2,1577.56
17349,6877,122,3,1383.27
17350,6878,211,2,2701.14
17351,6878,73,3,3257.63
17352,6879,64,1,2097.31
17353,6879,173,2,2460.15
17354,6880,297,3,646.69
17355,6880,159,2,3480.05
17356,6880,160,3,456.74
17357,6880,113,2,2679.2
17358,6881,235,1,1545.95
17359,6882,166,3,1643.85
17360,6882,487,3,1336.98
17361,6883,179,3,735.89
17362,6883,459,3,2832.2
17363,6884,468,1,3877.68
17364,6885,402,3,1533.14
17365,6885,421,1,2576.66
17366,6885,143,2,2467.2
17367,6886,82,1,3783.42
17368,6886,370,3,994.9
17369,6886,466,2,2977.77
17370,6886,248,2,938.6
17371,6887,345,1,3018.13
17372,6887,399,1,212.66
17373,6888,43,3,1073.19
17374,6888,393,3,4114.42
17375,6888,79,3,1385.15
17376,6888,1,1,738.76
17377,6889,339,2,1108.56
17378,6889,274,3,3960.11
17379,6889,370,2,994.9
17380,6889,361,1,1205.49
17381,6890,247,1,2823.16
17382,6890,170,2,2134.36
17383,6890,53,3,1634.32
17384,6890,162,2,3170.91
17385,6891,25,3,2964.84
17386,6891,355,2,3874.37
17387,6892,19,2,4337.71
17388,6892,424,3,1081.04
17389,6892,197,3,2586.62
17390,6893,351,3,4195.09
17391,6894,376,2,4154.14
17392,6894,280,3,729.73
17393,6895,266,2,493.24
17394,6895,169,2,880.49
17395,6895,290,1,4327.32
17396,6895,441,2,2520.14
17397,6896,421,1,2576.66
17398,6896,293,1,635.38
17399,6896,122,1,1383.27
17400,6897,164,2,3559.1
17401,6898,160,1,456.74
17402,6898,494,2,2790.3
17403,6898,15,3,4170.08
17404,6899,51,1,1127.15
17405,6899,266,2,493.24
17406,6900,367,1,3595.46
17407,6901,128,2,1116.05
17408,6901,87,3,2941.9
17409,6901,119,1,3678.44
17410,6901,351,3,4195.09
17411,6902,444,3,1506.97
17412,6902,88,3,1630.24
17413,6902,75,1,3610.17
17414,6903,420,1,3651.38
17415,6903,182,3,844.94
17416,6903,205,1,3809.6
17417,6903,48,2,1022.62
17418,6904,410,3,1608.92
17419,6904,318,2,2112.93
17420,6905,332,3,771.45
17421,6906,262,2,1257.33
17422,6906,149,2,2154.07
17423,6906,349,2,2697.61
17424,6907,16,2,1220.76
17425,6907,3,3,1677.12
17426,6908,401,3,3107.38
17427,6908,173,2,2460.15
17428,6908,418,3,3162.18
17429,6909,241,3,2382.9
17430,6909,472,2,2740.35
17431,6909,149,2,2154.07
17432,6909,63,3,2084.52
17433,6910,445,1,452.87
17434,6910,52,1,952.31
17435,6910,257,2,3159.46
17436,6911,103,1,2490.53
17437,6911,388,2,3188.43
17438,6912,440,1,558.74
17439,6912,403,3,2366.57
17440,6913,101,3,3168.1
17441,6913,21,2,3835.03
17442,6913,171,2,4119.41
17443,6913,234,3,1339.53
17444,6914,207,1,1121.22
17445,6914,448,1,2414.09
17446,6914,29,2,4140.34
17447,6914,233,1,2609.88
17448,6915,369,2,252.44
17449,6915,196,3,893.1
17450,6915,219,3,458.98
17451,6915,23,3,2321.94
17452,6916,10,2,4274.14
17453,6916,264,3,3909.98
17454,6916,480,1,443.59
17455,6917,42,3,3559.52
17456,6917,486,3,1923.52
17457,6917,25,2,2964.84
17458,6917,216,2,469.58
17459,6918,441,1,2520.14
17460,6918,434,1,1134.43
17461,6918,377,2,3597.78
17462,6919,255,1,2378.53
17463,6919,139,3,1571.51
17464,6919,444,3,1506.97
17465,6920,33,2,2608.33
17466,6920,93,1,2774.78
17467,6920,345,3,3018.13
17468,6921,101,3,3168.1
17469,6921,292,2,1268.39
17470,6921,224,3,3647.12
17471,6922,163,2,2220.9
17472,6922,299,1,2236.93
17473,6923,3,1,1677.12
17474,6924,4,3,1818.67
17475,6924,462,2,1761.45
17476,6925,199,3,3459.96
17477,6926,272,3,1631.43
17478,6926,455,1,327.73
17479,6927,364,3,2241.64
17480,6927,347,3,1905.46
17481,6928,245,3,2692.75
17482,6928,42,1,3559.52
17483,6929,287,1,1462.86
17484,6929,431,3,3595.57
17485,6930,449,2,2039.86
17486,6930,310,2,3551.79
17487,6930,66,1,1498.19
17488,6930,50,1,2270.55
17489,6931,239,3,931.58
17490,6932,234,1,1339.53
17491,6932,216,1,469.58
17492,6932,382,3,2520.54
17493,6933,495,3,113.2
17494,6934,365,2,1085.61
17495,6934,226,3,1903.52
17496,6934,351,1,4195.09
17497,6934,432,1,365.61
17498,6935,68,1,2147.49
17499,6935,157,2,89.74
17500,6935,306,1,1851.66
17501,6935,401,3,3107.38
17502,6936,87,1,2941.9
17503,6936,262,2,1257.33
17504,6937,173,2,2460.15
17505,6937,407,2,3036.5
17506,6937,384,1,344.65
17507,6937,42,1,3559.52
17508,6938,43,3,1073.19
17509,6938,434,2,1134.43
17510,6939,292,1,1268.39
17511,6939,126,2,3330.17
17512,6939,60,1,620.69
17513,6940,347,1,1905.46
17514,6940,487,2,1336.98
17515,6940,219,2,458.98
17516,6940,410,3,1608.92
17517,6941,488,2,3384.94
17518,6941,252,3,1577.56
17519,6942,33,3,2608.33
17520,6942,48,1,1022.62
17521,6942,442,2,1420.76
17522,6943,386,2,3798.71
17523,6943,450,1,1383.82
17524,6943,218,2,1161.86
17525,6943,321,1,1799.15
17526,6944,234,1,1339.53
17527,6945,49,3,4264.68
17528,6945,393,3,4114.42
17529,6945,169,1,880.49
17530,6945,129,2,3643.71
17531,6946,274,3,3960.11
17532,6946,48,1,1022.62
17533,6947,63,2,2084.52
17534,6947,120,1,1326.09
17535,6947,402,1,1533.14
17536,6948,146,1,3481.95
17537,6948,206,3,1966.12
17538,6949,160,3,456.74
17539,6949,304,3,3908.72
17540,6949,213,2,3857.96
17541,6949,433,2,1833.63
17542,6950,155,2,1982.02
17543,6950,331,3,2566.44
17544,6950,382,2,2520.54
17545,6950,152,2,593.53
17546,6951,276,3,725.1
17547,6951,73,2,3257.63
17548,6951,59,1,1297.19
17549,6952,55,1,2242.36
17550,6952,389,2,1258.16
17551,6953,262,2,1257.33
17552,6953,279,2,3105.03
17553,6953,481,2,3003.63
17554,6954,461,2,821.67
17555,6955,112,1,4364.46
17556,6956,34,3,2302.76
17557,6956,107,2,1150.91
17558,6956,159,2,3480.05
17559,6957,280,3,729.73
17560,6958,166,3,1643.85
17561,6958,355,2,3874.37
17562,6958,215,3,2525.64
17563,6958,318,3,2112.93
17564,6959,280,2,729.73
17565,6959,252,2,1577.56
17566,6960,453,2,2643.14
17567,6960,252,1,1577.56
17568,6960,41,1,567.39
17569,6960,117,2,2016.28
17570,6961,329,3,4276.4
17571,6961,411,3,4247.59
17572,6962,135,1,270.86
17573,6962,443,1,533.91
17574,6963,189,1,2132.86
17575,6963,398,3,3061.39
17576,6963,235,3,1545.95
17577,6963,424,3,1081.04
17578,6964,216,2,469.58
17579,6964,430,1,616.9
17580,6964,196,3,893.1
17581,6964,188,1,2968.08
17582,6965,419,1,1528.88
17583,6965,256,3,2822.54
17584,6965,324,1,1162.87
17585,6965,26,1,4485.84
17586,6966,226,2,1903.52
17587,6966,438,2,1100.89
17588,6966,349,2,2697.61
17589,6966,250,1,1131.56
17590,6967,442,3,1420.76
17591,6968,104,1,2381.72
17592,6968,300,3,1056.92
17593,6968,241,1,2382.9
17594,6969,361,1,1205.49
17595,6969,29,1,4140.34
17596,6970,19,1,4337.71
17597,6970,319,2,3265.78
17598,6970,377,3,3597.78
17599,6971,245,3,2692.75
17600,6971,377,1,3597.78
17601,6972,102,1,1816.85
17602,6972,352,1,1486.56
17603,6972,374,1,3273.57
17604,6972,472,1,2740.35
17605,6973,224,2,3647.12
17606,6974,145,2,4386.96
17607,6974,462,1,1761.45
17608,6974,224,3,3647.12
17609,6974,360,2,1327.98
17610,6975,261,3,4256.04
17611,6975,405,3,4020.0
17612,6975,256,2,2822.54
17613,6975,367,3,3595.46
17614,6976,180,3,2902.02
17615,6976,438,3,1100.89
17616,6976,257,3,3159.46
17617,6977,318,2,2112.93
17618,6977,376,3,4154.14
17619,6977,451,3,1405.25
17620,6977,183,2,2209.9
17621,6978,51,2,1127.15
17622,6979,235,3,1545.95
17623,6980,214,3,3709.4
17624,6980,35,1,1359.42
17625,6980,332,2,771.45
17626,6981,410,3,1608.92
17627,6981,116,3,2193.35
17628,6982,50,3,2270.55
17629,6982,11,3,1832.5
17630,6982,276,3,725.1
17631,6983,486,2,1923.52
17632,6983,69,3,868.42
17633,6984,201,3,792.3
17634,6984,267,3,2415.44
17635,6984,439,3,3340.18
17636,6984,218,3,1161.86
17637,6985,75,1,3610.17
17638,6985,10,1,4274.14
17639,6985,11,2,1832.5
17640,6986,31,1,1596.26
17641,6986,329,2,4276.4
17642,6986,117,1,2016.28
17643,6987,49,1,4264.68
17644,6987,50,1,2270.55
17645,6987,140,3,4490.94
17646,6988,209,1,1652.04
17647,6988,192,1,3715.21
17648,6988,433,2,1833.63
17649,6988,49,1,4264.68
17650,6989,308,2,2771.2
17651,6989,192,1,3715.21
17652,6989,244,1,1675.44
17653,6990,442,3,1420.76
17654,6990,353,2,3425.07
17655,6990,37,3,1163.13
17656,6990,16,3,1220.76
17657,6991,387,3,883.84
17658,6991,368,2,3608.06
17659,6992,155,2,1982.02
17660,6993,268,2,4352.22
17661,6993,490,3,802.4
17662,6994,204,3,4066.06
17663,6994,36,2,4307.36
17664,6994,74,2,1973.37
17665,6994,356,2,2384.68
17666,6995,78,1,2350.68
17667,6995,59,2,1297.19
17668,6995,487,2,1336.98
17669,6995,326,3,455.8
17670,6996,207,2,1121.22
17671,6996,385,3,1559.23
17672,6996,35,1,1359.42
17673,6997,177,3,4353.88
17674,6998,479,3,2118.97
17675,6998,341,3,2720.45
17676,6999,351,2,4195.09
17677,6999,451,3,1405.25
17678,7000,126,1,3330.17
17679,7000,477,1,406.28
17680,7000,34,1,2302.76
17681,7001,296,2,166.08
17682,7001,473,1,1103.54
17683,7001,22,1,1322.73
17684,7002,144,3,3686.77
17685,7002,54,2,4144.84
17686,7003,111,2,4210.12
17687,7004,94,2,402.05
17688,7004,453,3,2643.14
17689,7004,125,1,1995.12
17690,7005,40,2,4039.53
17691,7005,105,3,1217.91
17692,7006,160,2,456.74
17693,7006,33,3,2608.33
17694,7007,64,2,2097.31
17695,7007,411,2,4247.59
17696,7007,263,1,1652.98
17697,7007,294,1,2795.41
17698,7008,402,3,1533.14
17699,7008,452,3,3244.17
17700,7008,241,3,2382.9
17701,7008,311,2,2083.21
17702,7009,493,3,3838.93
17703,7009,485,3,4081.95
17704,7010,51,1,1127.15
17705,7010,18,2,2782.15
17706,7011,254,2,3343.06
17707,7011,457,3,538.16
17708,7012,42,2,3559.52
17709,7012,363,1,2258.97
17710,7013,393,2,4114.42
17711,7013,173,3,2460.15
17712,7013,11,3,1832.5
17713,7013,375,2,3752.59
17714,7014,42,1,3559.52
17715,7014,116,2,2193.35
17716,7015,340,3,2069.14
17717,7016,301,1,4168.19
17718,7016,200,3,2091.31
17719,7016,419,2,1528.88
17720,7017,48,2,1022.62
17721,7017,313,1,224.67
17722,7017,203,2,4493.03
17723,7018,142,2,299.37
17724,7019,27,3,3030.0
17725,7019,218,3,1161.86
17726,7019,163,3,2220.9
17727,7019,475,2,4403.14
