pago_id,orden_id,fecha_pago,monto_pago,metodo_pago,estado_pago
3898,6027,2025-08-22 00:13:50,8048.13,TARJETA,APROBADO
3899,6028,2025-06-08 20:29:45,10547.8,TARJETA,APROBADO
3900,6029,2025-03-07 15:49:00,8552.8,TARJETA,APROBADO
3901,6031,2025-02-14 12:06:54,15092.24,TRANSFERENCIA,APROBADO
3902,6033,2025-11-05 07:29:29,2991.86,TARJETA,APROBADO
3903,6035,2025-12-08 03:49:29,1134.78,TARJETA,APROBADO
3904,6040,2025-01-28 05:43:45,19397.36,TRANSFERENCIA,APROBADO
3905,6041,2025-02-03 04:24:19,7055.54,TARJETA,APROBADO
3906,6042,2025-09-29 20:34:32,20578.02,YAPE,APROBADO
3907,6043,2025-01-18 10:05:55,565.47,TRANSFERENCIA,APROBADO
3908,6044,2025-11-12 15:28:40,16005.42,TRANSFERENCIA,APROBADO
3909,6045,2025-03-20 03:00:18,14214.44,TRANSFERENCIA,APROBADO
3910,6046,2025-09-21 19:47:31,19428.36,YAPE,APROBADO
3911,6047,2025-12-11 19:47:45,11264.71,TARJETA,APROBADO
3912,6049,2025-10-10 07:03:08,16836.81,PLIN,APROBADO
3913,6051,2025-05-29 09:25:32,18137.68,TARJETA,APROBADO
3914,6052,2025-07-30 23:56:33,22421.78,PLIN,APROBADO
3915,6054,2025-08-09 15:04:44,19210.8,TRANSFERENCIA,APROBADO
3916,6056,2025-04-10 13:32:43,12659.89,TARJETA,APROBADO
3917,6057,2025-04-06 15:42:22,5359.64,TRANSFERENCIA,APROBADO
3918,6058,2025-02-17 16:35:49,11655.35,YAPE,APROBADO
3919,6059,2025-01-13 07:02:31,8738.31,TRANSFERENCIA,APROBADO
3920,6060,2025-07-04 00:17:36,17226.3,YAPE,APROBADO
3921,6061,2025-10-06 23:05:36,8386.56,TARJETA,APROBADO
3922,6063,2025-02-20 21:49:40,1982.43,PLIN,APROBADO
3923,6064,2025-12-06 21:19:11,15227.48,TARJETA,APROBADO
3924,6066,2025-10-06 12:32:14,5804.04,YAPE,APROBADO
3925,6068,2025-01-27 20:37:12,1233.8,YAPE,APROBADO
3926,6070,2025-03-20 21:55:36,18319.24,PLIN,APROBADO
3927,6071,2025-06-26 14:35:17,19324.2,TARJETA,APROBADO
3928,6073,2025-10-28 01:33:33,15704.04,PLIN,APROBADO
3929,6074,2025-11-11 21:23:49,31574.67,PLIN,APROBADO
3930,6075,2025-06-08 07:44:23,13010.12,TARJETA,APROBADO
3931,6076,2025-07-05 17:02:27,6919.78,TARJETA,APROBADO
3932,6078,2025-06-10 08:51:51,8861.63,YAPE,APROBADO
3933,6079,2025-06-05 15:42:03,8333.52,TARJETA,APROBADO
3934,6080,2025-08-24 01:30:21,15037.29,TRANSFERENCIA,APROBADO
3935,6082,2025-08-27 12:20:21,10888.32,PLIN,APROBADO
3936,6084,2025-04-25 15:48:19,16061.11,TRANSFERENCIA,APROBADO
3937,6085,2025-10-28 06:14:42,4764.22,YAPE,APROBADO
3938,6086,2025-09-17 13:38:12,8883.08,PLIN,APROBADO
3939,6087,2025-07-15 19:37:24,3243.12,YAPE,APROBADO
3940,6088,2025-01-30 07:06:37,11961.36,TRANSFERENCIA,APROBADO
3941,6089,2025-06-17 02:36:16,5397.56,TARJETA,APROBADO
3942,6091,2025-03-14 05:56:16,6073.0,PLIN,APROBADO
3943,6092,2025-06-29 18:16:04,8540.29,PLIN,APROBADO
3944,6093,2025-02-23 13:37:50,5562.81,PLIN,APROBADO
3945,6094,2025-06-21 10:18:32,13139.4,TARJETA,APROBADO
3946,6096,2025-07-22 06:25:09,3078.44,TARJETA,APROBADO
3947,6099,2025-12-17 05:32:27,23020.8,YAPE,APROBADO
3948,6100,2025-08-26 18:50:26,13264.22,TARJETA,APROBADO
3949,6101,2025-11-21 22:53:58,2718.84,PLIN,APROBADO
3950,6103,2025-11-02 03:01:34,18212.23,YAPE,APROBADO
3951,6106,2025-06-22 19:40:29,3662.28,TARJETA,APROBADO
3952,6108,2025-10-03 02:20:46,18077.04,YAPE,APROBADO
3953,6109,2025-12-07 05:58:56,1519.61,TRANSFERENCIA,APROBADO
3954,6111,2025-11-19 15:08:13,7871.53,TRANSFERENCIA,APROBADO
3955,6112,2025-11-12 02:18:48,22404.09,TRANSFERENCIA,APROBADO
3956,6113,2025-06-06 17:52:35,8021.46,TRANSFERENCIA,APROBADO
3957,6114,2025-09-30 10:20:30,4885.07,TRANSFERENCIA,APROBADO
3958,6116,2025-09-08 07:00:19,10824.03,PLIN,APROBADO
3959,6117,2025-08-26 01:08:20,15693.0,TRANSFERENCIA,APROBADO
3960,6118,2025-05-20 00:20:54,2132.86,PLIN,APROBADO
3961,6119,2025-03-25 10:50:16,13743.16,TRANSFERENCIA,APROBADO
3962,6122,2025-03-25 04:49:31,12611.49,YAPE,APROBADO
3963,6123,2025-02-15 10:30:30,1067.82,TRANSFERENCIA,APROBADO
3964,6124,2025-11-08 08:57:27,11785.39,YAPE,APROBADO
3965,6125,2025-04-07 07:43:39,8008.42,YAPE,APROBADO
3966,6127,2025-05-06 10:12:55,13882.58,YAPE,APROBADO
3967,6128,2025-05-26 21:15:32,25288.77,TARJETA,APROBADO
3968,6129,2025-10-12 00:02:13,7617.28,PLIN,APROBADO
3969,6130,2025-04-15 19:54:42,3703.32,TARJETA,APROBADO
3970,6131,2025-12-19 23:02:28,2435.91,TRANSFERENCIA,APROBADO
3971,6132,2025-05-26 22:58:41,8932.77,PLIN,APROBADO
3972,6133,2025-01-27 05:43:27,13464.06,YAPE,APROBADO
3973,6136,2025-04-11 18:53:32,17852.55,TARJETA,APROBADO
3974,6137,2025-12-09 21:08:52,32144.48,TARJETA,APROBADO
3975,6139,2025-05-17 13:16:25,7838.54,TRANSFERENCIA,APROBADO
3976,6140,2025-01-04 06:54:17,22690.8,TARJETA,APROBADO
3977,6142,2025-05-05 01:21:46,7865.88,TARJETA,APROBADO
3978,6144,2025-07-13 21:37:17,1067.82,PLIN,APROBADO
3979,6146,2025-01-26 07:33:39,23319.08,TRANSFERENCIA,APROBADO
3980,6148,2025-10-29 18:05:30,14347.12,TARJETA,APROBADO
3981,6150,2025-02-02 10:25:42,12459.87,TRANSFERENCIA,APROBADO
3982,6151,2025-10-31 07:34:34,4769.36,TARJETA,APROBADO
3983,6152,2025-07-30 21:06:24,19448.71,YAPE,APROBADO
3984,6153,2025-11-24 13:55:51,5599.88,TRANSFERENCIA,APROBADO
3985,6155,2025-02-13 03:43:38,12978.99,YAPE,APROBADO
3986,6158,2025-09-02 01:12:30,1589.14,YAPE,APROBADO
3987,6159,2025-02-25 21:08:29,7791.74,PLIN,APROBADO
3988,6161,2025-12-05 20:54:05,24862.9,TRANSFERENCIA,APROBADO
3989,6162,2025-09-25 22:56:47,2679.06,TRANSFERENCIA,APROBADO
3990,6163,2025-07-07 00:53:57,16602.4,YAPE,APROBADO
3991,6164,2025-08-12 21:00:36,7917.36,TARJETA,APROBADO
3992,6165,2025-10-07 05:54:57,1382.08,PLIN,APROBADO
3993,6166,2025-05-27 05:43:42,5985.36,TRANSFERENCIA,APROBADO
3994,6167,2025-06-10 02:20:43,18784.66,PLIN,APROBADO
3995,6168,2025-03-13 11:19:26,10594.49,YAPE,APROBADO
3996,6174,2025-12-13 00:47:50,21786.77,PLIN,APROBADO
3997,6176,2025-03-28 22:30:54,15025.15,TARJETA,APROBADO
3998,6177,2025-09-27 02:50:35,3697.36,YAPE,APROBADO
3999,6180,2025-10-19 08:34:15,14574.5,YAPE,APROBADO
4000,6181,2025-11-27 08:00:06,25448.62,YAPE,APROBADO
4001,6183,2025-10-28 17:50:34,5694.37,PLIN,APROBADO
4002,6184,2025-04-13 07:45:10,4169.04,YAPE,APROBADO
4003,6185,2025-07-23 08:09:57,19213.01,TRANSFERENCIA,APROBADO
4004,6187,2025-10-07 16:48:03,7867.58,TRANSFERENCIA,APROBADO
4005,6188,2025-04-04 06:38:46,9484.9,PLIN,APROBADO
4006,6190,2025-12-03 10:08:09,3337.8,TRANSFERENCIA,APROBADO
4007,6192,2025-11-09 02:53:54,10941.36,TRANSFERENCIA,APROBADO
4008,6194,2025-10-25 08:32:30,25488.36,YAPE,APROBADO
4009,6195,2025-02-20 23:38:23,15808.95,YAPE,APROBADO
4010,6196,2025-01-12 04:30:28,4144.1,YAPE,APROBADO
4011,6197,2025-04-09 08:44:06,25342.03,TRANSFERENCIA,APROBADO
4012,6198,2025-06-25 06:53:08,24725.37,YAPE,APROBADO
4013,6204,2025-09-19 04:36:20,490.76,PLIN,APROBADO
4014,6205,2025-01-05 11:31:01,3538.31,YAPE,APROBADO
4015,6206,2025-06-13 13:37:06,523.3,YAPE,APROBADO
4016,6207,2025-11-14 04:30:14,14434.55,TARJETA,APROBADO
4017,6208,2025-01-28 16:38:18,8792.86,YAPE,APROBADO
4018,6210,2025-11-08 02:08:46,6882.54,YAPE,APROBADO
4019,6211,2025-06-29 13:52:40,2679.2,YAPE,APROBADO
4020,6212,2025-07-10 04:22:16,620.69,PLIN,APROBADO
4021,6213,2025-01-22 05:01:04,13379.44,TARJETA,APROBADO
4022,6214,2025-10-15 01:39:12,16767.37,TRANSFERENCIA,APROBADO
4023,6215,2025-06-04 09:19:08,17257.42,TARJETA,APROBADO
4024,6216,2025-06-19 19:25:40,9810.6,TRANSFERENCIA,APROBADO
4025,6217,2025-02-24 14:10:03,8334.06,PLIN,APROBADO
4026,6218,2025-03-04 21:41:54,6084.86,TRANSFERENCIA,APROBADO
4027,6219,2025-10-21 17:31:37,34184.68,TARJETA,APROBADO
4028,6222,2025-07-09 19:06:29,22978.32,PLIN,APROBADO
4029,6224,2025-06-21 06:19:08,3377.17,TRANSFERENCIA,APROBADO
4030,6226,2025-01-23 16:36:33,13543.46,YAPE,APROBADO
4031,6227,2025-08-15 02:56:27,4264.68,TRANSFERENCIA,APROBADO
4032,6228,2025-12-26 20:16:06,5651.89,PLIN,APROBADO
4033,6230,2025-05-09 07:30:54,12738.2,PLIN,APROBADO
4034,6231,2025-11-03 18:35:20,8936.2,TARJETA,APROBADO
4035,6232,2025-11-23 20:05:56,4270.3,PLIN,APROBADO
4036,6233,2025-04-17 15:59:31,31084.82,TRANSFERENCIA,APROBADO
4037,6236,2025-06-16 11:47:06,4357.04,PLIN,APROBADO
4038,6238,2025-12-29 06:11:07,16065.25,YAPE,APROBADO
4039,6239,2025-12-21 22:01:36,8098.01,TRANSFERENCIA,APROBADO
4040,6240,2025-10-31 23:31:38,14931.81,TARJETA,APROBADO
4041,6241,2025-09-08 13:59:20,3895.54,TRANSFERENCIA,APROBADO
4042,6243,2025-02-23 07:36:59,10353.43,TARJETA,APROBADO
4043,6244,2025-07-24 18:52:41,7624.06,YAPE,APROBADO
4044,6245,2025-08-07 10:03:24,22431.48,PLIN,APROBADO
4045,6246,2025-12-09 13:33:17,11763.55,YAPE,APROBADO
4046,6247,2025-09-06 00:54:28,28529.2,TARJETA,APROBADO
4047,6248,2025-12-18 04:01:19,4973.53,YAPE,APROBADO
4048,6249,2025-12-26 03:31:28,19942.54,PLIN,APROBADO
4049,6250,2025-06-15 19:13:14,5454.72,TARJETA,APROBADO
4050,6252,2025-05-11 11:38:57,14087.24,YAPE,APROBADO
4051,6253,2025-11-29 08:37:43,9853.77,PLIN,APROBADO
4052,6255,2025-07-11 09:07:52,16417.17,TRANSFERENCIA,APROBADO
4053,6256,2025-02-05 11:56:02,18011.91,YAPE,APROBADO
4054,6257,2025-10-16 06:17:17,2606.48,TARJETA,APROBADO
4055,6258,2025-08-04 19:55:12,3350.88,TRANSFERENCIA,APROBADO
4056,6259,2025-01-27 12:47:18,4134.22,PLIN,APROBADO
4057,6260,2025-10-19 04:36:45,7172.77,TRANSFERENCIA,APROBADO
4058,6261,2025-05-15 02:09:04,16922.77,TRANSFERENCIA,APROBADO
4059,6262,2025-10-03 15:29:50,14418.81,TARJETA,APROBADO
4060,6265,2025-01-19 07:32:39,12392.08,PLIN,APROBADO
4061,6266,2025-09-06 11:20:52,14883.12,PLIN,APROBADO
4062,6267,2025-03-11 10:36:44,9608.26,TARJETA,APROBADO
4063,6268,2025-01-15 03:25:04,6584.98,PLIN,APROBADO
4064,6272,2025-10-08 02:45:47,12983.72,YAPE,APROBADO
4065,6273,2025-03-13 23:57:10,9253.48,PLIN,APROBADO
4066,6274,2025-08-27 13:46:04,12174.61,TARJETA,APROBADO
4067,6275,2025-03-29 20:39:35,15395.45,PLIN,APROBADO
4068,6276,2025-03-11 23:18:23,12360.85,YAPE,APROBADO
4069,6278,2025-12-17 01:09:46,11145.63,TRANSFERENCIA,APROBADO
4070,6279,2025-05-29 11:00:46,1997.76,PLIN,APROBADO
4071,6281,2025-11-26 14:44:08,9054.39,TRANSFERENCIA,APROBADO
4072,6282,2025-07-06 23:47:43,14047.36,YAPE,APROBADO
4073,6284,2025-11-21 09:20:11,4902.96,TRANSFERENCIA,APROBADO
4074,6285,2025-10-16 03:39:50,1608.92,TARJETA,APROBADO
4075,6286,2025-11-09 09:36:46,2104.23,TRANSFERENCIA,APROBADO
4076,6289,2025-11-17 13:44:44,25022.58,TARJETA,APROBADO
4077,6290,2025-12-21 16:12:36,16791.37,PLIN,APROBADO
4078,6293,2025-10-20 12:28:04,21700.77,TRANSFERENCIA,APROBADO
4079,6294,2025-04-20 00:55:47,13810.91,PLIN,APROBADO
4080,6295,2025-12-14 12:10:50,20688.04,YAPE,APROBADO
4081,6297,2025-11-26 19:21:54,13252.95,TARJETA,APROBADO
4082,6298,2025-09-21 21:30:51,10993.64,TARJETA,APROBADO
4083,6299,2025-05-01 19:33:28,4020.48,TRANSFERENCIA,APROBADO
4084,6303,2025-09-23 03:43:35,3088.22,YAPE,APROBADO
4085,6305,2025-05-30 22:59:34,12198.18,PLIN,APROBADO
4086,6306,2025-06-28 03:04:34,13560.5,TRANSFERENCIA,APROBADO
4087,6308,2025-01-31 20:54:00,23949.62,TRANSFERENCIA,APROBADO
4088,6309,2025-01-15 02:22:07,1979.56,TRANSFERENCIA,APROBADO
4089,6314,2025-09-04 05:58:02,8527.54,TARJETA,APROBADO
4090,6316,2025-10-20 04:42:51,11421.83,PLIN,APROBADO
4091,6317,2025-06-15 12:07:22,17532.87,YAPE,APROBADO
4092,6318,2025-03-09 17:08:18,16069.69,TARJETA,APROBADO
4093,6320,2025-08-17 06:18:39,14833.5,YAPE,APROBADO
4094,6321,2025-04-15 05:01:20,14598.02,TRANSFERENCIA,APROBADO
4095,6322,2025-06-21 01:21:27,24916.95,YAPE,APROBADO
4096,6323,2025-04-12 01:10:19,11842.33,TRANSFERENCIA,APROBADO
4097,6325,2025-06-22 03:30:18,16301.54,PLIN,APROBADO
4098,6326,2025-12-30 10:04:23,7831.9,TRANSFERENCIA,APROBADO
4099,6327,2025-12-01 20:10:51,15928.33,TRANSFERENCIA,APROBADO
4100,6329,2025-10-07 17:13:15,12243.25,TRANSFERENCIA,APROBADO
4101,6330,2025-04-17 06:29:10,3909.98,YAPE,APROBADO
4102,6331,2025-01-27 13:44:43,6021.29,TRANSFERENCIA,APROBADO
4103,6333,2025-07-26 08:45:15,11422.11,TRANSFERENCIA,APROBADO
4104,6334,2025-04-16 16:14:04,6207.0,TRANSFERENCIA,APROBADO
4105,6335,2025-09-28 01:51:34,8829.63,YAPE,APROBADO
4106,6336,2025-02-15 09:09:45,7842.28,PLIN,APROBADO
4107,6337,2025-02-01 19:01:19,2102.99,YAPE,APROBADO
4108,6338,2025-08-12 05:05:26,16729.08,PLIN,APROBADO
4109,6339,2025-05-30 14:16:56,4153.29,YAPE,APROBADO
4110,6342,2025-01-12 11:11:49,7435.35,TRANSFERENCIA,APROBADO
4111,6343,2025-05-25 13:31:28,10393.9,PLIN,APROBADO
4112,6345,2025-06-27 07:52:33,17698.58,TARJETA,APROBADO
4113,6347,2025-05-02 16:38:58,9693.04,YAPE,APROBADO
4114,6349,2025-04-17 09:06:26,8161.35,TRANSFERENCIA,APROBADO
4115,6350,2025-06-27 00:53:46,10060.59,TRANSFERENCIA,APROBADO
4116,6352,2025-03-10 20:35:00,270.86,TARJETA,APROBADO
4117,6353,2025-05-04 05:50:15,13331.2,YAPE,APROBADO
4118,6356,2025-10-03 08:13:55,7675.8,YAPE,APROBADO
4119,6357,2025-07-25 23:14:53,15864.18,TRANSFERENCIA,APROBADO
4120,6361,2025-05-15 13:02:55,665.92,TARJETA,APROBADO
4121,6362,2025-02-06 02:08:15,14668.86,YAPE,APROBADO
4122,6368,2025-06-24 12:37:05,2609.88,PLIN,APROBADO
4123,6370,2025-07-22 18:49:40,1450.2,TRANSFERENCIA,APROBADO
4124,6371,2025-02-21 02:59:53,15092.44,TRANSFERENCIA,APROBADO
4125,6373,2025-08-07 21:45:11,16091.93,PLIN,APROBADO
4126,6374,2025-08-30 22:16:40,12462.48,TARJETA,APROBADO
4127,6377,2025-02-12 10:57:30,1482.94,PLIN,APROBADO
4128,6378,2025-11-11 16:14:03,3353.07,TARJETA,APROBADO
4129,6379,2025-06-13 12:32:24,13459.44,TRANSFERENCIA,APROBADO
4130,6380,2025-02-21 15:59:32,7947.94,TARJETA,APROBADO
4131,6382,2025-05-12 15:06:59,558.74,YAPE,APROBADO
4132,6383,2025-12-20 01:14:55,22147.08,TRANSFERENCIA,APROBADO
4133,6387,2025-11-06 19:09:23,1108.56,PLIN,APROBADO
4134,6388,2025-08-11 04:26:42,8022.54,TRANSFERENCIA,APROBADO
4135,6390,2025-07-18 20:14:13,1868.64,TARJETA,APROBADO
4136,6391,2025-10-15 00:05:15,7997.96,TARJETA,APROBADO
4137,6392,2025-04-04 18:17:07,5276.79,PLIN,APROBADO
4138,6394,2025-12-20 23:13:27,617.84,TARJETA,APROBADO
4139,6395,2025-03-22 06:45:02,10655.37,TRANSFERENCIA,APROBADO
4140,6396,2025-07-27 00:30:57,2193.64,TRANSFERENCIA,APROBADO
4141,6400,2025-08-04 18:03:19,5607.89,YAPE,APROBADO
4142,6402,2025-08-31 16:33:49,10435.09,YAPE,APROBADO
4143,6403,2025-07-13 06:50:42,17824.44,PLIN,APROBADO
4144,6404,2025-02-26 10:55:18,12311.66,TRANSFERENCIA,APROBADO
4145,6407,2025-11-17 15:01:11,13400.44,PLIN,APROBADO
4146,6408,2025-12-02 17:47:55,9965.42,TARJETA,APROBADO
4147,6409,2025-07-02 11:53:48,9072.78,TARJETA,APROBADO
4148,6410,2025-09-01 03:21:17,18574.08,TRANSFERENCIA,APROBADO
4149,6411,2025-07-23 10:23:35,2366.57,YAPE,APROBADO
4150,6414,2025-08-16 07:23:25,2815.8,PLIN,APROBADO
4151,6418,2025-07-19 04:13:27,29062.78,TRANSFERENCIA,APROBADO
4152,6420,2025-06-21 09:50:28,4490.94,TARJETA,APROBADO
4153,6421,2025-05-09 10:14:20,27269.06,TRANSFERENCIA,APROBADO
4154,6422,2025-12-13 19:32:53,24602.01,PLIN,APROBADO
4155,6423,2025-01-30 10:03:45,15453.58,TRANSFERENCIA,APROBADO
4156,6425,2025-08-23 14:20:16,8976.56,YAPE,APROBADO
4157,6426,2025-02-17 17:29:57,8435.36,TRANSFERENCIA,APROBADO
4158,6428,2025-10-10 00:07:58,16641.36,PLIN,APROBADO
4159,6429,2025-02-20 03:59:10,6048.84,TARJETA,APROBADO
4160,6430,2025-12-06 20:55:41,23659.26,YAPE,APROBADO
4161,6433,2025-05-25 23:40:16,11932.07,TARJETA,APROBADO
4162,6434,2025-09-03 03:02:28,17036.84,PLIN,APROBADO
4163,6435,2025-05-30 12:02:10,9283.66,PLIN,APROBADO
4164,6436,2025-12-08 00:14:45,3490.6,TARJETA,APROBADO
4165,6438,2025-12-27 11:42:23,22338.62,PLIN,APROBADO
4166,6439,2026-01-02 07:17:45,9046.35,YAPE,APROBADO
4167,6440,2025-07-22 17:19:02,17013.57,TARJETA,APROBADO
4168,6441,2025-08-26 07:06:53,12912.86,TRANSFERENCIA,APROBADO
4169,6442,2025-09-28 07:39:25,19390.24,TRANSFERENCIA,APROBADO
4170,6443,2025-06-24 14:41:25,8254.3,PLIN,APROBADO
4171,6444,2025-05-13 04:45:44,13424.61,TRANSFERENCIA,APROBADO
4172,6445,2025-01-20 13:39:05,27406.02,TRANSFERENCIA,APROBADO
4173,6446,2025-10-30 15:02:17,13422.66,TARJETA,APROBADO
4174,6448,2026-01-03 23:50:54,4218.87,TARJETA,APROBADO
4175,6449,2025-08-12 18:38:00,13477.75,TRANSFERENCIA,APROBADO
4176,6450,2025-07-25 02:27:00,8415.54,TRANSFERENCIA,APROBADO
4177,6452,2025-10-09 18:47:40,4419.8,YAPE,APROBADO
4178,6454,2025-06-27 19:48:27,21721.42,TARJETA,APROBADO
4179,6455,2025-05-04 11:28:17,3480.05,YAPE,APROBADO
4180,6456,2025-11-18 08:49:30,17194.41,YAPE,APROBADO
4181,6458,2025-04-01 00:52:18,22334.97,YAPE,APROBADO
4182,6459,2025-01-13 01:37:33,21851.76,TRANSFERENCIA,APROBADO
4183,6460,2025-04-22 12:19:55,8927.46,YAPE,APROBADO
4184,6462,2025-10-21 21:17:18,8710.52,TRANSFERENCIA,APROBADO
4185,6463,2025-05-12 02:54:19,18827.27,TARJETA,APROBADO
4186,6466,2026-01-01 15:52:27,8796.53,TRANSFERENCIA,APROBADO
4187,6467,2026-01-02 17:03:21,8309.78,PLIN,APROBADO
4188,6468,2025-09-01 12:26:35,15788.91,YAPE,APROBADO
4189,6470,2025-02-19 08:10:12,4517.94,TARJETA,APROBADO
4190,6472,2025-04-06 03:52:39,8806.89,YAPE,APROBADO
4191,6474,2025-07-19 17:21:25,13049.73,TRANSFERENCIA,APROBADO
4192,6475,2025-03-02 05:06:33,12677.18,PLIN,APROBADO
4193,6476,2025-06-26 03:55:51,13340.39,TRANSFERENCIA,APROBADO
4194,6477,2025-07-25 08:03:33,3452.73,YAPE,APROBADO
4195,6478,2025-11-01 18:19:08,9373.63,YAPE,APROBADO
4196,6480,2025-06-23 15:42:16,19717.26,PLIN,APROBADO
4197,6482,2025-12-18 21:45:36,6722.23,PLIN,APROBADO
4198,6483,2025-03-15 02:07:36,24586.38,YAPE,APROBADO
4199,6484,2025-03-12 02:55:52,11034.6,PLIN,APROBADO
4200,6487,2025-09-07 06:07:42,14788.01,TARJETA,APROBADO
4201,6489,2025-01-07 06:19:51,1406.66,YAPE,APROBADO
4202,6490,2025-04-15 08:27:37,13157.62,TARJETA,APROBADO
4203,6491,2025-06-08 14:36:46,3105.03,PLIN,APROBADO
4204,6492,2025-02-16 18:18:04,16381.68,PLIN,APROBADO
4205,6494,2025-08-19 00:41:21,13273.54,TRANSFERENCIA,APROBADO
4206,6497,2025-02-08 10:09:24,14120.26,YAPE,APROBADO
4207,6498,2025-07-03 15:07:55,6729.12,PLIN,APROBADO
4208,6499,2025-02-12 05:20:46,10050.88,PLIN,APROBADO
4209,6500,2025-02-10 03:58:15,9339.24,YAPE,APROBADO
4210,6501,2025-09-11 12:15:41,32144.79,PLIN,APROBADO
4211,6502,2025-07-17 14:34:47,8313.6,TARJETA,APROBADO
4212,6503,2025-02-07 01:38:57,65.72,PLIN,APROBADO
4213,6504,2025-04-19 13:02:12,17832.69,TARJETA,APROBADO
4214,6508,2025-11-28 12:20:20,25703.68,TARJETA,APROBADO
4215,6509,2025-07-02 04:55:35,558.74,PLIN,APROBADO
4216,6512,2025-12-11 19:17:55,7474.48,PLIN,APROBADO
4217,6515,2025-03-04 05:47:51,15832.46,TARJETA,APROBADO
4218,6516,2025-09-28 10:07:20,14403.24,TARJETA,APROBADO
4219,6517,2025-07-10 01:47:47,15093.08,TRANSFERENCIA,APROBADO
4220,6519,2025-12-18 04:42:14,4990.45,TRANSFERENCIA,APROBADO
4221,6520,2025-02-11 13:18:07,2228.82,TRANSFERENCIA,APROBADO
4222,6521,2025-09-18 00:44:41,12157.83,TARJETA,APROBADO
4223,6522,2025-03-11 08:18:59,13429.94,PLIN,APROBADO
4224,6523,2025-07-28 14:44:35,8015.55,TARJETA,APROBADO
4225,6524,2025-04-11 20:56:04,22105.55,PLIN,APROBADO
4226,6525,2025-08-08 16:18:08,2478.89,YAPE,APROBADO
4227,6526,2025-07-30 20:49:37,4740.42,PLIN,APROBADO
4228,6527,2025-03-28 18:15:47,16037.15,YAPE,APROBADO
4229,6528,2025-01-09 20:21:57,13517.82,TARJETA,APROBADO
4230,6529,2025-12-04 01:29:36,16913.34,PLIN,APROBADO
4231,6530,2025-12-04 14:04:59,23806.59,YAPE,APROBADO
4232,6533,2025-01-27 15:44:53,7559.43,YAPE,APROBADO
4233,6534,2025-12-17 19:00:50,10354.21,YAPE,APROBADO
4234,6537,2025-09-24 06:06:47,3312.69,PLIN,APROBADO
4235,6538,2025-02-15 10:13:49,22586.61,TRANSFERENCIA,APROBADO
4236,6539,2025-01-31 05:50:35,13238.58,TARJETA,APROBADO
4237,6541,2025-03-31 23:17:20,5559.4,YAPE,APROBADO
4238,6542,2025-12-28 16:51:11,16638.51,TARJETA,APROBADO
4239,6543,2025-11-20 10:02:11,23368.96,TARJETA,APROBADO
4240,6545,2026-01-03 11:49:35,11931.98,TRANSFERENCIA,APROBADO
4241,6546,2025-07-23 16:26:40,13945.07,TRANSFERENCIA,APROBADO
4242,6547,2025-07-06 23:37:00,15794.83,TRANSFERENCIA,APROBADO
4243,6550,2025-05-14 16:50:38,19171.03,TARJETA,APROBADO
4244,6551,2025-08-13 16:18:18,8194.9,YAPE,APROBADO
4245,6553,2025-05-30 23:14:24,6442.47,YAPE,APROBADO
4246,6554,2025-10-18 09:07:22,12296.39,TARJETA,APROBADO
4247,6555,2025-05-25 11:41:35,9881.58,PLIN,APROBADO
4248,6557,2025-07-09 15:53:23,9533.01,TRANSFERENCIA,APROBADO
4249,6558,2025-09-14 02:29:52,21442.17,PLIN,APROBADO
4250,6559,2025-08-04 20:13:57,16517.45,TRANSFERENCIA,APROBADO
4251,6562,2025-11-22 17:34:35,6518.62,TARJETA,APROBADO
4252,6563,2025-03-31 09:53:26,10442.79,TRANSFERENCIA,APROBADO
4253,6564,2025-08-16 09:19:42,14581.48,TARJETA,APROBADO
4254,6565,2025-06-20 07:40:57,1690.17,PLIN,APROBADO
4255,6566,2025-02-01 06:44:04,16389.55,PLIN,APROBADO
4256,6568,2025-02-27 19:14:45,12510.24,YAPE,APROBADO
4257,6569,2025-02-15 15:35:05,13822.69,TRANSFERENCIA,APROBADO
4258,6575,2025-08-25 16:38:52,19684.13,TARJETA,APROBADO
4259,6576,2025-05-16 11:56:51,4851.06,TARJETA,APROBADO
4260,6580,2025-12-26 18:17:32,10642.84,PLIN,APROBADO
4261,6584,2025-07-03 02:31:45,12164.57,YAPE,APROBADO
4262,6585,2025-02-25 21:18:19,16308.55,YAPE,APROBADO
4263,6589,2025-07-01 17:07:54,3540.39,YAPE,APROBADO
4264,6590,2025-04-02 04:01:55,8825.7,TRANSFERENCIA,APROBADO
4265,6593,2025-07-21 23:05:47,15325.95,TRANSFERENCIA,APROBADO
4266,6595,2025-06-29 06:22:03,14406.73,PLIN,APROBADO
4267,6596,2025-09-30 12:10:42,27920.94,PLIN,APROBADO
4268,6597,2025-04-10 09:49:15,22577.15,YAPE,APROBADO
4269,6601,2025-10-13 00:05:37,6455.22,PLIN,APROBADO
4270,6602,2025-05-09 04:45:09,2095.1,TRANSFERENCIA,APROBADO
4271,6606,2025-04-27 05:10:14,7220.34,PLIN,APROBADO
4272,6608,2025-06-03 05:38:55,10786.71,YAPE,APROBADO
4273,6611,2025-09-17 20:29:58,5585.28,TARJETA,APROBADO
4274,6612,2025-02-08 00:53:30,9003.79,YAPE,APROBADO
4275,6613,2025-09-27 04:37:22,7103.58,PLIN,APROBADO
