orden_id,cliente_id,fecha_orden,estado_orden
6639,149,2025-07-13 18:42:21,COMPLETADA
6640,1000,2025-03-04 09:46:12,COMPLETADA
6641,4349,2025-05-04 14:41:10,PENDIENTE
6642,1369,2025-08-13 03:04:40,COMPLETADA
6643,986,2025-02-16 03:33:57,COMPLETADA
6644,4498,2025-12-13 12:56:27,COMPLETADA
6645,4563,2025-02-06 22:49:08,COMPLETADA
6646,1282,2025-06-18 19:16:46,COMPLETADA
6647,2289,2025-02-24 14:36:33,PENDIENTE
6648,1444,2025-03-31 02:28:59,COMPLETADA
6649,4141,2025-12-19 18:45:04,PENDIENTE
6650,2128,2025-05-28 13:22:15,COMPLETADA
6651,4081,2025-08-28 01:01:15,COMPLETADA
6652,4074,2025-01-12 23:43:39,COMPLETADA
6653,1341,2025-04-29 14:33:55,CANCELADA
6654,208,2025-10-06 05:02:27,PENDIENTE
6655,3367,2025-09-24 10:40:14,PENDIENTE
6656,1210,2025-11-06 12:15:50,COMPLETADA
6657,3644,2025-04-04 07:30:16,COMPLETADA
6658,1082,2025-05-26 11:44:16,COMPLETADA
6659,3280,2025-02-17 15:27:16,PENDIENTE
6660,3332,2025-12-16 20:46:03,COMPLETADA
6661,3835,2025-07-19 01:31:20,COMPLETADA
6662,2283,2025-04-13 07:20:45,CANCELADA
6663,383,2025-11-27 18:27:23,CANCELADA
6664,2926,2025-10-09 23:06:46,PENDIENTE
6665,3599,2025-02-03 20:03:27,CANCELADA
6666,516,2025-10-05 14:54:36,COMPLETADA
6667,3011,2025-03-21 07:50:03,COMPLETADA
6668,4253,2025-03-29 19:20:48,PENDIENTE
6669,374,2025-03-25 09:22:16,COMPLETADA
6670,1246,2025-03-17 02:48:55,COMPLETADA
6671,1460,2025-04-30 00:25:10,PENDIENTE
6672,539,2025-02-24 20:01:33,COMPLETADA
6673,2620,2025-12-17 09:37:08,COMPLETADA
6674,1597,2025-10-24 13:22:56,COMPLETADA
6675,217,2025-06-27 02:43:46,COMPLETADA
6676,1858,2025-02-02 12:39:32,CANCELADA
6677,1012,2025-04-22 08:27:17,PENDIENTE
6678,1783,2025-02-19 14:36:12,PENDIENTE
6679,4335,2025-08-10 06:01:24,PENDIENTE
6680,712,2025-08-09 10:36:15,COMPLETADA
6681,1348,2025-02-22 08:55:39,CANCELADA
6682,1626,2025-01-24 08:18:32,COMPLETADA
6683,3098,2025-10-08 01:06:20,COMPLETADA
6684,2876,2025-10-31 06:50:05,PENDIENTE
6685,4245,2025-09-12 06:03:15,PENDIENTE
6686,1442,2025-10-28 17:01:09,CANCELADA
6687,220,2025-06-06 22:54:13,COMPLETADA
6688,1528,2025-04-11 22:20:48,COMPLETADA
6689,3971,2025-12-07 11:53:56,PENDIENTE
6690,2818,2025-02-24 12:44:01,COMPLETADA
6691,3060,2025-02-19 04:50:41,CANCELADA
6692,2886,2025-08-28 06:49:49,PENDIENTE
6693,1747,2025-04-03 09:40:59,CANCELADA
6694,1216,2025-11-04 20:33:13,COMPLETADA
6695,3627,2025-06-29 15:39:27,COMPLETADA
6696,1558,2025-07-11 04:53:06,CANCELADA
6697,4943,2025-01-27 04:39:18,COMPLETADA
6698,12,2025-05-02 22:15:45,COMPLETADA
6699,3881,2025-09-19 04:49:39,PENDIENTE
6700,1820,2025-11-25 14:33:50,PENDIENTE
6701,1848,2025-10-01 00:15:01,COMPLETADA
6702,3468,2025-02-02 04:47:31,COMPLETADA
6703,4156,2025-04-28 05:10:34,COMPLETADA
6704,285,2025-03-08 10:15:00,COMPLETADA
6705,751,2025-09-15 12:14:56,CANCELADA
6706,4516,2025-07-11 10:34:58,CANCELADA
6707,374,2025-12-12 22:57:53,COMPLETADA
6708,3188,2025-04-10 09:06:18,COMPLETADA
6709,990,2025-05-20 11:09:16,PENDIENTE
6710,1298,2025-03-30 16:05:05,PENDIENTE
6711,1638,2025-06-20 20:07:38,COMPLETADA
6712,809,2025-12-09 10:16:10,COMPLETADA
6713,1022,2025-04-18 11:10:07,COMPLETADA
6714,818,2025-05-12 13:05:58,COMPLETADA
6715,4536,2025-03-03 03:06:02,COMPLETADA
6716,4574,2025-09-18 07:03:47,PENDIENTE
6717,1499,2025-04-26 14:08:28,PENDIENTE
6718,4039,2025-07-27 15:25:00,PENDIENTE
6719,3562,2025-08-28 22:50:38,CANCELADA
6720,2148,2025-10-24 05:19:09,COMPLETADA
6721,2116,2025-07-14 17:18:40,PENDIENTE
6722,3920,2025-09-17 10:08:09,COMPLETADA
6723,3626,2025-11-12 14:36:57,PENDIENTE
6724,1074,2025-03-08 20:11:54,COMPLETADA
6725,1776,2025-10-11 10:48:44,CANCELADA
6726,1252,2025-08-15 17:28:55,COMPLETADA
6727,1323,2025-02-08 00:02:10,CANCELADA
6728,4165,2025-03-19 08:11:09,COMPLETADA
6729,870,2025-03-15 10:14:45,PENDIENTE
6730,2393,2025-06-28 23:44:53,COMPLETADA
6731,1262,2025-05-28 12:47:12,COMPLETADA
6732,4638,2025-11-09 08:34:37,COMPLETADA
6733,1509,2025-12-28 08:32:04,COMPLETADA
6734,2898,2025-07-21 20:45:45,COMPLETADA
6735,3089,2025-06-13 04:02:11,COMPLETADA
6736,2766,2025-01-21 03:47:32,COMPLETADA
6737,404,2025-07-22 17:33:19,CANCELADA
6738,1985,2025-08-31 19:39:50,PENDIENTE
6739,3923,2025-06-30 03:19:27,CANCELADA
6740,2005,2025-01-12 00:05:51,COMPLETADA
6741,940,2025-10-23 16:30:10,COMPLETADA
6742,2225,2025-03-24 09:35:51,COMPLETADA
6743,4029,2025-02-13 03:51:04,COMPLETADA
6744,1936,2025-03-22 13:32:59,COMPLETADA
6745,2583,2025-11-04 14:51:36,COMPLETADA
6746,4579,2025-02-26 10:35:46,CANCELADA
6747,1000,2025-03-23 21:58:03,PENDIENTE
6748,2654,2025-08-27 02:43:36,COMPLETADA
6749,588,2025-08-22 20:51:14,COMPLETADA
6750,3157,2025-08-11 04:31:03,COMPLETADA
6751,470,2025-09-28 06:28:46,COMPLETADA
6752,2350,2025-08-10 08:17:36,PENDIENTE
6753,1878,2025-11-04 23:29:56,COMPLETADA
6754,3880,2025-02-12 07:12:10,PENDIENTE
6755,3164,2025-03-10 01:35:53,COMPLETADA
6756,2268,2025-09-10 23:46:15,PENDIENTE
6757,369,2025-02-13 01:45:21,COMPLETADA
6758,2060,2025-06-10 09:22:20,COMPLETADA
6759,1428,2025-10-19 22:36:28,CANCELADA
6760,552,2025-11-09 15:56:45,COMPLETADA
6761,3508,2025-07-18 11:42:50,CANCELADA
6762,2193,2025-03-17 05:50:43,COMPLETADA
6763,4639,2025-10-08 18:41:15,PENDIENTE
6764,2804,2025-03-16 07:29:56,COMPLETADA
6765,2226,2025-06-27 04:34:49,COMPLETADA
6766,749,2025-12-11 14:53:13,COMPLETADA
6767,3080,2025-05-28 20:11:43,COMPLETADA
6768,1733,2025-02-16 22:10:39,COMPLETADA
6769,3694,2025-02-17 18:22:48,COMPLETADA
6770,2931,2025-10-15 20:17:16,PENDIENTE
6771,494,2025-02-26 01:17:15,COMPLETADA
6772,5,2025-10-27 17:06:09,PENDIENTE
6773,149,2025-12-05 20:03:28,COMPLETADA
6774,3561,2025-10-30 18:30:16,CANCELADA
6775,123,2025-05-25 14:04:36,COMPLETADA
6776,4065,2025-11-04 06:38:44,COMPLETADA
6777,736,2025-06-17 09:23:05,COMPLETADA
6778,601,2025-06-06 21:42:23,CANCELADA
6779,4683,2025-11-14 17:26:30,COMPLETADA
6780,3523,2025-12-04 02:10:33,CANCELADA
6781,3306,2025-09-01 09:44:10,COMPLETADA
6782,4642,2025-09-08 11:35:59,COMPLETADA
6783,3326,2025-09-10 23:15:05,COMPLETADA
6784,4287,2025-01-08 00:37:03,COMPLETADA
6785,608,2025-11-23 11:00:06,COMPLETADA
6786,4019,2025-03-26 13:36:50,CANCELADA
6787,1896,2025-06-22 17:12:39,COMPLETADA
6788,4932,2025-11-15 13:41:56,CANCELADA
6789,1519,2025-01-26 16:17:41,COMPLETADA
6790,3190,2025-07-14 20:40:09,PENDIENTE
6791,232,2025-01-21 03:40:17,COMPLETADA
6792,2779,2025-04-25 11:16:43,PENDIENTE
6793,4346,2025-01-21 21:49:46,COMPLETADA
6794,3893,2025-03-15 02:29:49,COMPLETADA
6795,3444,2025-01-06 05:56:53,COMPLETADA
6796,1704,2025-05-21 15:31:39,CANCELADA
6797,4684,2025-03-26 22:34:52,CANCELADA
6798,2530,2025-03-23 02:41:58,COMPLETADA
6799,4937,2025-02-23 07:53:46,COMPLETADA
6800,3132,2025-07-26 07:07:13,COMPLETADA
6801,1544,2025-06-18 22:05:28,COMPLETADA
6802,4199,2025-11-12 11:23:39,PENDIENTE
6803,4737,2025-04-09 02:29:45,COMPLETADA
6804,1489,2025-03-09 01:47:29,COMPLETADA
6805,1186,2025-10-15 16:12:52,COMPLETADA
6806,992,2025-12-02 22:17:42,COMPLETADA
6807,2884,2025-06-12 19:50:45,PENDIENTE
6808,2860,2025-04-19 23:02:33,COMPLETADA
6809,3098,2025-10-16 02:40:55,COMPLETADA
6810,2317,2025-12-31 17:59:49,COMPLETADA
6811,3737,2025-07-13 04:45:51,PENDIENTE
6812,2328,2025-09-06 23:26:38,COMPLETADA
6813,410,2025-04-23 12:40:31,COMPLETADA
6814,3448,2025-04-03 17:34:50,CANCELADA
6815,3804,2025-07-11 10:32:25,COMPLETADA
6816,2533,2025-10-14 23:24:32,COMPLETADA
6817,3566,2025-08-28 07:16:23,COMPLETADA
6818,2440,2025-05-14 20:23:18,COMPLETADA
6819,4859,2025-12-11 15:40:15,COMPLETADA
6820,2536,2025-07-23 14:53:23,CANCELADA
6821,730,2025-02-25 02:02:15,COMPLETADA
6822,1650,2025-08-15 06:58:06,COMPLETADA
6823,2848,2025-12-18 06:20:28,COMPLETADA
6824,277,2025-09-13 20:25:09,COMPLETADA
6825,2709,2025-01-26 17:07:55,COMPLETADA
6826,3332,2025-07-03 18:48:16,COMPLETADA
6827,2579,2025-03-08 20:19:14,PENDIENTE
6828,3853,2025-09-21 23:27:11,COMPLETADA
6829,4824,2025-03-16 11:50:44,PENDIENTE
6830,2232,2025-02-26 02:03:09,COMPLETADA
6831,1528,2025-07-30 06:45:15,CANCELADA
6832,3616,2025-05-06 00:47:00,COMPLETADA
6833,4633,2025-05-02 01:39:12,PENDIENTE
6834,1126,2025-01-23 04:39:24,COMPLETADA
6835,3115,2025-03-08 19:01:58,COMPLETADA
6836,1687,2025-04-01 11:26:51,COMPLETADA
6837,3039,2025-07-28 02:54:28,COMPLETADA
6838,66,2025-06-13 07:30:50,COMPLETADA
6839,2866,2025-08-20 06:36:28,COMPLETADA
6840,4334,2025-08-24 23:50:36,COMPLETADA
6841,3388,2025-03-25 01:49:58,PENDIENTE
6842,3495,2025-05-03 02:07:39,COMPLETADA
6843,642,2025-09-01 14:15:19,CANCELADA
6844,2376,2025-05-07 20:29:29,CANCELADA
6845,4585,2025-10-24 11:19:36,PENDIENTE
6846,2748,2025-05-10 04:10:55,COMPLETADA
6847,2857,2025-02-06 20:43:19,CANCELADA
6848,3392,2025-04-15 14:02:06,PENDIENTE
6849,2032,2025-12-05 18:45:25,COMPLETADA
6850,2707,2025-11-13 21:15:16,PENDIENTE
6851,2394,2025-03-03 09:04:50,PENDIENTE
6852,2519,2025-11-07 10:59:57,PENDIENTE
6853,598,2025-08-29 12:50:08,PENDIENTE
6854,2502,2025-11-19 19:29:36,COMPLETADA
6855,3241,2025-06-27 03:03:12,COMPLETADA
6856,4944,2025-08-15 07:10:39,COMPLETADA
6857,4977,2025-11-03 12:30:26,COMPLETADA
6858,2118,2025-07-08 23:18:15,COMPLETADA
6859,3694,2025-08-07 23:19:07,COMPLETADA
6860,4710,2025-02-04 17:03:49,CANCELADA
6861,3359,2025-01-24 13:54:36,COMPLETADA
6862,4308,2025-02-15 06:53:45,PENDIENTE
6863,4599,2025-01-04 18:22:27,COMPLETADA
6864,1840,2025-04-21 16:54:51,COMPLETADA
6865,2689,2025-06-16 18:29:50,COMPLETADA
6866,1052,2025-06-11 10:05:40,COMPLETADA
6867,3908,2025-12-12 19:09:59,PENDIENTE
6868,1791,2025-06-23 12:55:40,CANCELADA
6869,4368,2025-04-19 15:02:13,COMPLETADA
6870,4280,2025-07-31 16:48:06,COMPLETADA
6871,2209,2025-12-25 13:04:18,COMPLETADA
6872,1292,2025-01-18 10:54:51,COMPLETADA
6873,66,2025-01-30 13:37:52,CANCELADA
6874,4678,2025-07-21 15:57:25,COMPLETADA
6875,502,2025-12-04 01:21:55,PENDIENTE
6876,944,2025-09-09 22:20:26,CANCELADA
6877,356,2025-08-25 23:22:29,COMPLETADA
6878,2469,2025-02-26 20:19:32,CANCELADA
6879,4249,2025-03-13 19:50:14,COMPLETADA
6880,2352,2025-01-28 17:12:45,COMPLETADA
6881,3382,2025-01-30 05:42:57,COMPLETADA
6882,3872,2025-06-30 11:49:09,PENDIENTE
6883,1081,2025-06-03 05:22:21,CANCELADA
6884,1030,2025-05-14 10:48:21,COMPLETADA
6885,84,2025-12-06 13:02:40,COMPLETADA
6886,2279,2025-09-16 18:14:01,COMPLETADA
6887,2494,2025-12-26 04:29:59,COMPLETADA
6888,526,2025-09-16 06:15:43,COMPLETADA
6889,1831,2025-04-08 18:36:48,COMPLETADA
6890,225,2025-01-29 02:28:47,COMPLETADA
6891,2915,2025-10-11 20:25:36,COMPLETADA
6892,941,2025-07-21 20:55:02,COMPLETADA
6893,3781,2025-07-27 18:31:41,COMPLETADA
6894,3224,2025-09-29 09:59:50,CANCELADA
6895,4332,2025-05-24 14:01:51,PENDIENTE
6896,3209,2025-10-27 07:19:02,COMPLETADA
6897,4771,2025-09-17 19:57:24,COMPLETADA
6898,3862,2025-10-24 14:25:08,CANCELADA
6899,4550,2025-07-13 04:18:17,CANCELADA
6900,647,2025-03-21 16:31:10,CANCELADA
6901,4993,2025-09-25 14:45:38,COMPLETADA
6902,564,2025-10-26 20:10:32,COMPLETADA
6903,2954,2025-02-05 01:42:35,COMPLETADA
6904,1550,2025-05-09 11:50:26,COMPLETADA
6905,2681,2025-12-09 16:24:08,COMPLETADA
6906,1813,2025-11-22 00:00:19,COMPLETADA
6907,1826,2025-02-28 13:43:14,CANCELADA
6908,4512,2025-09-10 20:26:32,COMPLETADA
6909,1677,2025-04-04 09:42:24,COMPLETADA
6910,1504,2025-02-08 19:30:42,COMPLETADA
6911,3338,2025-11-26 22:47:59,COMPLETADA
6912,1112,2025-08-03 12:32:20,COMPLETADA
6913,2038,2025-11-07 04:07:23,COMPLETADA
6914,3748,2025-03-12 07:59:59,COMPLETADA
6915,2172,2025-04-07 17:37:13,COMPLETADA
6916,883,2025-08-27 11:45:28,COMPLETADA
6917,1901,2025-04-19 11:52:21,PENDIENTE
6918,4747,2025-12-31 18:52:47,COMPLETADA
6919,3247,2025-04-20 19:09:57,PENDIENTE
6920,4426,2025-11-15 19:40:36,PENDIENTE
6921,268,2025-12-18 01:39:30,COMPLETADA
6922,2571,2025-05-19 19:04:53,PENDIENTE
6923,1154,2025-10-19 22:42:36,COMPLETADA
6924,2299,2025-11-09 11:19:29,COMPLETADA
6925,4773,2025-07-20 23:29:40,CANCELADA
6926,1254,2025-11-16 20:48:19,CANCELADA
6927,735,2025-07-28 00:00:05,COMPLETADA
6928,3992,2025-03-30 14:08:10,COMPLETADA
6929,2344,2025-12-31 15:42:03,COMPLETADA
6930,2159,2025-02-20 09:50:35,COMPLETADA
6931,308,2025-08-15 00:09:44,COMPLETADA
6932,2610,2025-11-26 08:23:43,COMPLETADA
6933,1871,2025-12-28 01:04:30,COMPLETADA
6934,3004,2025-04-07 00:42:26,CANCELADA
6935,1339,2025-02-24 07:28:19,COMPLETADA
6936,4581,2025-10-31 01:09:10,COMPLETADA
6937,2297,2025-07-02 10:12:09,COMPLETADA
6938,2772,2025-07-28 05:40:10,COMPLETADA
6939,2759,2025-09-18 04:04:21,PENDIENTE
6940,1307,2025-03-02 11:08:02,COMPLETADA
6941,1094,2025-05-02 14:55:17,COMPLETADA
6942,1256,2025-01-10 06:43:21,COMPLETADA
6943,1916,2025-09-10 01:38:37,COMPLETADA
6944,134,2025-09-08 10:08:47,COMPLETADA
6945,3288,2025-10-19 07:55:01,COMPLETADA
6946,884,2025-06-21 13:52:04,COMPLETADA
6947,82,2025-06-11 01:45:03,COMPLETADA
6948,1798,2025-09-05 15:22:20,COMPLETADA
6949,3345,2025-01-27 15:04:00,COMPLETADA
6950,555,2025-12-18 16:46:28,PENDIENTE
6951,1007,2025-07-07 18:23:16,PENDIENTE
6952,3505,2025-10-25 18:45:12,PENDIENTE
6953,2992,2025-09-26 20:18:24,CANCELADA
6954,88,2025-08-30 10:07:25,COMPLETADA
6955,3497,2025-12-12 15:39:41,COMPLETADA
6956,3919,2025-08-03 15:20:23,COMPLETADA
6957,2846,2025-07-19 07:02:11,PENDIENTE
6958,2583,2025-07-20 05:17:11,COMPLETADA
6959,465,2025-03-13 17:25:06,COMPLETADA
6960,3033,2025-04-30 01:10:16,COMPLETADA
6961,641,2025-06-15 11:26:20,CANCELADA
6962,1418,2025-04-27 04:44:02,CANCELADA
6963,4766,2026-01-02 07:35:58,COMPLETADA
6964,2117,2025-09-11 23:38:08,PENDIENTE
6965,1398,2025-02-16 19:43:13,COMPLETADA
6966,1776,2025-05-03 14:37:31,COMPLETADA
6967,1080,2025-01-13 11:36:05,COMPLETADA
6968,4426,2025-04-11 23:17:18,COMPLETADA
6969,558,2025-04-18 16:54:27,CANCELADA
6970,4764,2025-07-01 07:27:15,PENDIENTE
6971,135,2025-06-10 05:39:01,COMPLETADA
6972,1336,2025-04-17 09:40:24,CANCELADA
6973,1085,2025-05-30 19:58:03,COMPLETADA
6974,3059,2025-09-11 18:09:42,COMPLETADA
6975,3389,2025-03-22 18:18:30,CANCELADA
6976,2122,2025-09-04 02:25:13,PENDIENTE
6977,4477,2025-04-29 17:22:26,COMPLETADA
6978,833,2025-06-16 04:01:17,PENDIENTE
6979,3902,2025-11-12 23:12:19,COMPLETADA
6980,4057,2025-06-21 18:19:47,COMPLETADA
6981,2134,2025-08-20 15:05:01,COMPLETADA
6982,4922,2025-04-08 15:59:10,CANCELADA
6983,1499,2025-04-09 01:54:46,CANCELADA
6984,410,2025-05-07 01:54:36,COMPLETADA
6985,4437,2025-04-09 21:43:22,COMPLETADA
6986,3611,2025-05-27 03:22:04,COMPLETADA
6987,3844,2025-07-07 04:14:07,COMPLETADA
6988,2782,2025-06-23 07:32:56,COMPLETADA
6989,526,2025-05-04 16:45:09,COMPLETADA
6990,2595,2025-03-08 21:05:39,COMPLETADA
6991,4792,2025-12-22 01:45:26,PENDIENTE
6992,2812,2025-11-06 21:28:31,COMPLETADA
6993,4373,2025-09-10 17:08:22,COMPLETADA
6994,2087,2025-02-12 08:42:31,CANCELADA
6995,1208,2025-04-25 15:40:56,CANCELADA
6996,3977,2025-01-18 18:18:05,COMPLETADA
6997,1538,2025-12-03 01:00:24,COMPLETADA
6998,626,2025-08-01 04:13:13,PENDIENTE
6999,817,2025-05-13 23:09:00,COMPLETADA
7000,705,2025-08-15 00:23:03,CANCELADA
7001,977,2025-10-10 15:56:07,COMPLETADA
7002,4207,2025-10-31 12:32:26,COMPLETADA
7003,2840,2025-07-21 15:45:07,CANCELADA
7004,4529,2025-05-23 09:23:15,COMPLETADA
7005,410,2025-04-12 06:07:11,PENDIENTE
7006,606,2025-07-07 13:21:29,COMPLETADA
7007,406,2025-11-25 15:20:14,CANCELADA
7008,3971,2025-12-17 11:11:52,COMPLETADA
7009,296,2025-11-07 05:00:23,PENDIENTE
7010,1848,2025-02-16 13:08:25,COMPLETADA
7011,2888,2025-12-02 02:36:40,COMPLETADA
7012,2063,2025-10-22 18:19:55,PENDIENTE
7013,1460,2025-08-29 09:39:41,COMPLETADA
7014,897,2025-09-19 08:45:09,COMPLETADA
7015,1415,2025-01-10 07:38:45,COMPLETADA
7016,4033,2025-03-25 18:29:30,CANCELADA
7017,2086,2025-11-16 01:02:07,COMPLETADA
7018,4568,2025-12-01 22:36:21,COMPLETADA
7019,1340,2025-02-23 11:28:35,COMPLETADA
7020,2370,2025-12-17 08:12:30,COMPLETADA
7021,926,2025-07-14 16:29:33,COMPLETADA
7022,3088,2025-01-15 07:36:00,PENDIENTE
7023,2136,2025-02-19 21:20:09,COMPLETADA
7024,3134,2025-04-26 19:12:21,PENDIENTE
7025,1576,2025-10-06 10:55:47,CANCELADA
7026,13,2025-10-09 03:01:55,PENDIENTE
7027,1602,2025-10-27 22:55:23,COMPLETADA
7028,2375,2025-08-09 16:05:22,COMPLETADA
7029,3628,2025-04-06 14:16:03,CANCELADA
7030,152,2025-09-15 03:39:14,COMPLETADA
7031,4249,2025-05-01 12:21:58,COMPLETADA
7032,4909,2025-05-10 02:46:38,COMPLETADA
7033,2709,2025-09-23 14:50:38,COMPLETADA
7034,3807,2025-08-13 01:17:07,COMPLETADA
7035,1362,2025-11-13 17:25:36,COMPLETADA
7036,3066,2025-12-08 17:52:06,COMPLETADA
7037,3093,2025-03-17 00:16:52,PENDIENTE
7038,2862,2025-01-06 17:26:34,COMPLETADA
7039,2566,2025-09-04 20:28:00,COMPLETADA
7040,3672,2025-11-15 02:29:45,COMPLETADA
7041,1489,2025-06-04 21:43:55,COMPLETADA
7042,1714,2025-01-09 06:14:24,COMPLETADA
7043,4897,2025-05-09 21:05:56,PENDIENTE
7044,3393,2025-01-04 18:42:37,COMPLETADA
7045,1516,2025-04-29 16:58:25,COMPLETADA
7046,4080,2025-06-16 08:17:14,COMPLETADA
7047,1397,2025-09-24 20:21:29,COMPLETADA
7048,2939,2025-01-30 12:10:04,COMPLETADA
7049,144,2025-11-24 00:47:18,COMPLETADA
7050,3272,2025-02-22 03:09:15,COMPLETADA
7051,686,2025-01-16 22:30:17,COMPLETADA
7052,4953,2025-03-18 18:06:30,COMPLETADA
7053,3022,2025-12-27 16:29:04,COMPLETADA
7054,1292,2025-09-18 00:55:36,COMPLETADA
7055,2342,2025-07-30 19:23:12,COMPLETADA
7056,2643,2025-06-10 13:36:56,CANCELADA
7057,3363,2025-08-30 18:09:23,COMPLETADA
7058,1243,2025-08-23 23:01:04,COMPLETADA
7059,2588,2025-05-02 22:16:46,PENDIENTE
7060,4765,2025-09-20 16:12:11,COMPLETADA
7061,3571,2025-08-17 05:42:31,COMPLETADA
7062,1263,2025-04-27 11:28:33,COMPLETADA
7063,1412,2025-06-30 17:07:13,PENDIENTE
7064,2431,2025-02-27 23:36:41,PENDIENTE
7065,1474,2025-06-03 19:13:31,COMPLETADA
7066,3089,2025-03-13 12:20:08,COMPLETADA
7067,2124,2025-03-26 03:31:52,COMPLETADA
7068,222,2025-12-08 07:33:42,COMPLETADA
7069,4516,2025-04-17 05:06:27,COMPLETADA
7070,1594,2025-03-13 23:01:06,COMPLETADA
7071,877,2025-12-13 14:05:28,COMPLETADA
7072,4410,2025-11-02 23:06:05,PENDIENTE
7073,332,2025-06-21 23:36:04,COMPLETADA
7074,4702,2025-04-05 00:44:09,COMPLETADA
7075,1839,2025-05-13 20:30:38,PENDIENTE
7076,1287,2025-04-28 16:32:18,COMPLETADA
7077,686,2025-10-07 04:03:36,COMPLETADA
7078,1244,2025-05-01 07:21:52,COMPLETADA
7079,1417,2025-05-17 05:38:22,PENDIENTE
7080,3049,2025-02-20 23:30:11,PENDIENTE
7081,4190,2025-06-18 07:56:33,PENDIENTE
7082,923,2025-12-02 12:50:00,PENDIENTE
7083,4410,2025-11-08 04:22:40,COMPLETADA
7084,3568,2025-01-20 01:55:25,COMPLETADA
7085,4390,2025-08-15 20:30:06,COMPLETADA
7086,3289,2025-11-26 15:49:11,COMPLETADA
7087,70,2025-01-04 06:40:48,COMPLETADA
7088,4775,2025-11-27 14:08:58,COMPLETADA
7089,2677,2025-11-09 15:11:45,COMPLETADA
7090,4402,2025-10-29 02:53:42,COMPLETADA
7091,2534,2025-01-22 22:57:32,CANCELADA
7092,1095,2025-01-15 07:52:13,PENDIENTE
7093,8,2025-12-26 00:48:41,COMPLETADA
7094,3181,2025-03-21 09:27:52,COMPLETADA
7095,4117,2025-09-02 21:56:04,CANCELADA
7096,4079,2025-08-05 05:42:41,COMPLETADA
7097,4297,2025-05-09 13:12:10,COMPLETADA
7098,2570,2025-05-08 23:55:02,COMPLETADA
7099,3177,2025-08-22 17:36:14,COMPLETADA
7100,2309,2025-05-18 04:41:52,CANCELADA
7101,3272,2025-01-08 16:16:16,PENDIENTE
7102,973,2025-05-23 05:23:41,COMPLETADA
7103,1060,2025-11-04 05:30:28,COMPLETADA
7104,1477,2025-02-12 12:05:37,COMPLETADA
7105,1155,2025-07-07 14:12:19,PENDIENTE
7106,3573,2025-10-08 23:46:42,PENDIENTE
7107,1467,2025-12-23 01:02:05,COMPLETADA
7108,1500,2025-12-24 19:43:03,COMPLETADA
7109,524,2025-05-11 15:58:19,COMPLETADA
7110,1337,2025-12-11 20:09:59,COMPLETADA
7111,4358,2025-09-08 05:22:44,COMPLETADA
7112,924,2025-03-31 13:41:26,COMPLETADA
7113,3979,2025-11-23 09:04:11,CANCELADA
7114,4656,2025-10-16 09:27:53,PENDIENTE
7115,917,2025-01-22 11:11:05,COMPLETADA
7116,3658,2025-08-20 11:49:02,COMPLETADA
7117,3329,2025-01-20 12:07:18,COMPLETADA
7118,4867,2025-07-21 20:25:43,CANCELADA
7119,2275,2025-12-27 06:04:20,COMPLETADA
7120,4316,2025-12-17 06:13:57,COMPLETADA
7121,1318,2025-09-18 21:36:34,COMPLETADA
7122,1632,2025-04-26 18:15:28,COMPLETADA
7123,4502,2025-06-13 03:28:35,COMPLETADA
7124,1797,2025-01-04 10:31:31,CANCELADA
7125,3460,2025-11-29 14:00:03,COMPLETADA
7126,1378,2025-12-14 21:31:03,PENDIENTE
7127,512,2025-05-10 13:08:39,COMPLETADA
7128,1612,2025-05-05 23:30:17,PENDIENTE
7129,4418,2025-12-25 19:07:55,COMPLETADA
7130,4457,2025-06-08 08:40:49,COMPLETADA
7131,790,2025-11-05 04:05:17,COMPLETADA
7132,381,2025-11-03 10:16:39,COMPLETADA
7133,1471,2025-02-25 00:31:29,COMPLETADA
7134,4338,2025-02-14 22:35:56,CANCELADA
7135,4505,2025-10-08 00:56:04,PENDIENTE
7136,2911,2025-01-28 05:52:45,COMPLETADA
7137,1326,2025-07-27 09:46:30,CANCELADA
7138,1401,2025-11-02 23:23:59,PENDIENTE
7139,4625,2025-11-14 06:26:31,PENDIENTE
7140,512,2025-05-20 04:54:25,COMPLETADA
7141,3262,2025-12-09 10:57:46,COMPLETADA
7142,3541,2025-09-12 00:47:16,COMPLETADA
7143,3747,2025-03-07 06:16:05,PENDIENTE
7144,2000,2025-07-12 19:50:16,CANCELADA
7145,1453,2025-04-13 04:55:54,PENDIENTE
7146,1695,2025-04-25 17:04:44,CANCELADA
7147,4110,2025-05-25 18:11:18,COMPLETADA
7148,3157,2025-03-29 02:15:24,PENDIENTE
7149,1670,2025-02-11 00:33:41,COMPLETADA
7150,3963,2025-12-23 11:36:17,COMPLETADA
7151,683,2025-02-07 18:15:32,COMPLETADA
7152,935,2025-01-17 13:48:30,CANCELADA
7153,4443,2025-11-27 08:44:30,CANCELADA
7154,3298,2025-06-05 04:08:10,COMPLETADA
7155,3727,2025-02-23 13:12:53,COMPLETADA
7156,3556,2025-04-07 23:42:12,COMPLETADA
7157,891,2025-05-13 11:44:41,COMPLETADA
7158,610,2025-08-26 16:43:05,COMPLETADA
7159,4144,2025-11-10 12:45:48,PENDIENTE
7160,1648,2025-01-19 02:14:44,CANCELADA
7161,4988,2025-02-05 04:34:57,COMPLETADA
7162,4429,2025-03-15 11:20:39,PENDIENTE
